X,Y,FID,ID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCE_DAT,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,DATE_CREAT
-84.578760675999945,40.850642902000068,3184,0002245891,Van Wert County Hospital,1250 S Washington Street,Not Available,Van Wert,OH,45891,Not Available,(419) 238-8627,General Acute Care Hospital,Open,79,Van Wert,39161,US,40.8506,-84.5788,622210,General Medical And Surgical Hospitals,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2012-07-23T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.vanwerthospital.org,360071,Not Available,39,Non-profit,0,79,Not Available,Not Available,2012-07-30T00:00:00.000Z
-85.829543453999975,35.961508289000044,3185,0012437166,Dekalb Hospital,520 West Main Street,Not Available,Smithville,TN,37166,Not Available,(615) 215-5000,General Acute Care Hospital,Open,52,Dekalb,47041,US,35.9615,-85.8295,622210,General Medical And Surgical Hospitals,http://tnmap.state.tn.us/portal/metadata.asp,2012-06-11T00:00:00.000Z,Imagery with Other,2014-03-12T00:00:00.000Z,http://www.dekalbcommunityhospital.com,996279,Not Available,47,Proprietary,0,52,Not Available,Y,2013-03-22T00:00:00.000Z
-76.441899216999957,36.868572646000068,3186,0015623435,Bon Secours Health Center at Harbour View,5818 Harbour View Boulevard,Not Available,Suffolk,VA,23435,Not Available,(757) 673-5800,General Acute Care Hospital,Open,0,Suffolk,51800,US,36.8686,-76.4419,622210,General Medical And Surgical Hospitals,"Virginia Department of Health, Health Informatics and Integrated Surveillance Systems",2012-10-30T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.bonsecourshamptonroads.com/find-a-facility-harbour-view-health-center.html,Bon Secours Health Center at Harbour View,Not Available,51,Non-profit,0,0,Not Available,Not Available,2013-03-07T00:00:00.000Z
-84.314251393999939,39.498340495000029,3187,0017445005,Atrium Medical Center,One Medical Center Drive,Not Available,Franklin,OH,45005,Not Available,(513) 420-5102,General Acute Care Hospital,Open,0,Warren,39165,US,39.4983,-84.3143,622210,General Medical And Surgical Hospitals,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2012-07-23T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.atriummedcenter.org/,360076,Not Available,39,Non-profit,0,0,Not Available,Y,2012-07-30T00:00:00.000Z
-84.943175952999979,36.432361926000048,3188,0004338556,Jamestown Regional Medical Center,436 Central Avenue West,Not Available,Jamestown,TN,38556,Not Available,(931) 879-8171,General Acute Care Hospital,Open,85,Fentress,47049,US,36.4324,-84.9432,622210,General Medical And Surgical Hospitals,http://tnmap.state.tn.us/portal/metadata.asp,2012-06-11T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.jamestownregional.org,1012863,Not Available,47,Proprietary,0,85,Not Available,Y,2013-03-22T00:00:00.000Z
-76.594560202999958,36.760549060000081,3189,0015723434,Lakeview Medical Center,2000 Meade Parkway,Not Available,Suffolk,VA,23434,Not Available,(757) 539-0250,General Acute Care Hospital,Open,0,Suffolk,51800,US,36.7605,-76.5946,622210,General Medical And Surgical Hospitals,"Virginia Department of Health, Health Informatics and Integrated Surveillance Systems",2012-10-30T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.lakeviewmed.org/index.cfm/fuseaction/site.physicians/action/dtl/phys/99842375.cfm,Lakeview Medical Center,Not Available,51,Not Available,0,0,Not Available,Not Available,2013-03-07T00:00:00.000Z
-81.444011727999964,39.44009095500008,3190,0001545750,Selby General Hospital,1106 Colegate Drive,Not Available,Marietta,OH,45750,Not Available,(740) 568-2000,Critical Access,Open,25,Washington,39167,US,39.4401,-81.444,622210,General Medical And Surgical Hospitals,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2012-07-23T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.selbygeneral.org,361319,Not Available,39,Non-profit,0,25,Not Available,Y,2012-07-30T00:00:00.000Z
-76.581111174999975,36.773314677000016,3191,0015823434,Sentara Obici Hospital,2800 Godwin Boulevard,Not Available,Suffolk,VA,23434,Not Available,(757) 934-4000,General Acute Care Hospital,Open,150,Suffolk,51800,US,36.7733,-76.5811,622210,General Medical And Surgical Hospitals,"Virginia Department of Health, Health Informatics and Integrated Surveillance Systems",2012-10-30T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.sentara.com/HospitalsFacilities/Hospitals/Obici/Pages/obici.aspx,Sentara Obici Hospital,Not Available,51,Non-profit,0,150,Not Available,Y,2013-03-07T00:00:00.000Z
-84.376562711999966,41.298703888000034,3192,0002043512,Defiance Regional Medical Center,1200 Ralston Avenue,Not Available,Defiance,OH,43512,Not Available,(419) 783-6955,Critical Access,Open,35,Defiance,39039,US,41.2987,-84.3766,622210,General Medical And Surgical Hospitals,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2012-07-23T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.promedica.org,361328,Not Available,39,Non-profit,0,35,III,Y,2012-07-30T00:00:00.000Z
-81.464163926999959,39.431701070000024,3193,0010445750,Marietta Memorial Hospital,401 Matthew Street,Not Available,Marietta,OH,45750,Not Available,(740) 374-1400,General Acute Care Hospital,Open,152,Washington,39167,US,39.4317,-81.4642,622210,General Medical And Surgical Hospitals,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2012-07-23T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.mmhospital.org,360147,Not Available,39,Non-profit,0,152,III,Y,2012-07-30T00:00:00.000Z
-82.98721979,34.695530690000055,3194,0002129672,Oconee Medical Center,298 Memorial Dr,Not Available,Seneca,SC,29672,Not Available,(864) 885-7191,General Acute Care Hospital,Open,169,Oconee,45073,US,34.6955,-82.9872,622210,General Medical And Surgical Hospitals,"Division of Public Health Informatics, PHSIS, DHEC",2012-07-03T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.oconeemed.org,38783172,Not Available,45,Non-profit,0,169,Not Available,Not Available,2013-03-08T00:00:00.000Z
-84.340237651999971,41.283301028000039,3195,0003343512,Mercy Hospital Of Defiance,1404 East Second Street,Not Available,Defiance,OH,43512,Not Available,(419) 782-8444,General Acute Care Hospital,Open,23,Defiance,39039,US,41.2833,-84.3402,622210,General Medical And Surgical Hospitals,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2012-07-23T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.ehealthconnection.com/regions/toledo/,360270,Not Available,39,Non-profit,0,23,Not Available,Not Available,2012-07-30T00:00:00.000Z
-81.932161464999979,40.820887467000041,3196,0004244691,Wooster Community Hospital,1761 Beall Avenue,Not Available,Wooster,OH,44691,Not Available,(330) 263-8100,General Acute Care Hospital,Open,150,Wayne,39169,US,40.8209,-81.9322,622210,General Medical And Surgical Hospitals,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2012-07-23T00:00:00.000Z,Imagery,2014-02-04T00:00:00.000Z,http://www.woosterhospital.org,360036,Not Available,39,Government - Local,0,150,Not Available,Not Available,2012-07-30T00:00:00.000Z
-84.551726413,35.934965091000031,3197,0005937748,Roane Medical Center,412 Devonia Street,Not Available,Harriman,TN,37748,Not Available,(865) 882-1323,General Acute Care Hospital,Open,36,Roane,47145,US,35.935,-84.5517,622210,General Medical And Surgical Hospitals,http://tnmap.state.tn.us/portal/metadata.asp,2012-06-11T00:00:00.000Z,Geocode,2014-03-12T00:00:00.000Z,http://www.roanemedical.com,284791,Not Available,47,Non-profit,0,36,Not Available,Y,2013-03-22T00:00:00.000Z
-84.755896400999973,41.301786025000062,3198,0005943526,Community Memorial Hospital,208 N Columbus St,Not Available,Hicksville,OH,43526,Not Available,(419) 542-6692,Critical Access,Open,25,Defiance,39039,US,41.3018,-84.7559,622210,General Medical And Surgical Hospitals,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2012-07-23T00:00:00.000Z,Imagery,2014-01-31T00:00:00.000Z,http://www.cmhosp.com,361301,Not Available,39,Government - District/Authority,0,25,Not Available,Not Available,2012-07-30T00:00:00.000Z
-81.763682682999956,40.832182348000053,3199,0015944667,Aultman Orrville Hospital,832 South Main Street,Not Available,Orrville,OH,44667,Not Available,(330) 682-3010,Critical Access,Open,25,Wayne,39169,US,40.8322,-81.7637,622210,General Medical And Surgical Hospitals,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2012-07-23T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.aultmanorrville.org,361323,Not Available,39,Non-profit,0,25,Not Available,Y,2012-07-30T00:00:00.000Z
-84.63474109699996,40.089291772000024,3200,0016045331,Wayne Hospital,835 Sweitzer Street,Not Available,Greenville,OH,45331,Not Available,(937) 547-5926,General Acute Care Hospital,Open,63,Darke,39037,US,40.0893,-84.6347,622210,General Medical And Surgical Hospitals,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2012-07-23T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.waynehealthcare.org,360044,Not Available,39,Non-profit,0,63,Not Available,Not Available,2012-07-30T00:00:00.000Z
-75.365457124999978,40.673121466000048,3201,0008318020,Coordinated Health Orthopedic Hospital,2310 Highland Avenue,Not Available,Bethlehem,PA,18020,Not Available,(610) 691-4300,General Acute Care Hospital,Open,0,Northampton,42095,US,40.6731,-75.3655,622210,General Medical And Surgical Hospitals,PA Dept. of Health,2012-10-29T00:00:00.000Z,Geocode,2014-01-13T00:00:00.000Z,http://www.coordinatedhealth.com,103702,Not Available,42,Proprietary,0,0,Not Available,N,2013-03-11T00:00:00.000Z
-84.98177945599997,35.529101344000019,3202,0015137321,Rhea Medical Center,9400 Rhea County Highway,Not Available,Dayton,TN,37321,Not Available,(423) 775-1121,General Acute Care Hospital,Open,25,Rhea,47143,US,35.5291,-84.9818,622210,General Medical And Surgical Hospitals,http://tnmap.state.tn.us/portal/metadata.asp,2012-06-11T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.rheamedical.org,Not Available,Not Available,47,Government - Local,0,25,Not Available,Y,2013-03-22T00:00:00.000Z
-81.605095433999963,41.506142051000033,3203,0001744106,University Hospitals Of Cleveland,11100 Euclid Avenue,Not Available,Cleveland,OH,44106,Not Available,(216) 844-1000,General Acute Care Hospital,Open,664,Cuyahoga,39035,US,41.5061,-81.6051,622210,General Medical And Surgical Hospitals,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2012-07-23T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,www.uhhospitals.org/case,360137,Not Available,39,Non-profit,0,664,Not Available,Y,2012-07-30T00:00:00.000Z
-75.242599254999959,40.687108257000034,3204,0018718042,Easton Hospital,250 South 21St Street,Not Available,Easton,PA,18042,Not Available,(610) 250-4000,General Acute Care Hospital,Open,254,Northampton,42095,US,40.6871,-75.2426,622210,General Medical And Surgical Hospitals,PA Dept. of Health,2012-10-29T00:00:00.000Z,Imagery,2014-01-13T00:00:00.000Z,http://www.easton-hospital.com/Pages/Home.aspx,310400,Not Available,42,Proprietary,0,254,Not Available,N,2013-03-11T00:00:00.000Z
-85.508762581999974,36.169326788000035,3205,0005738501,Cookeville Regional Medical Center,142 West Fifth Street,Not Available,Cookeville,TN,38501,Not Available,(931) 646-2000,General Acute Care Hospital,Open,217,Putnam,47141,US,36.1693,-85.5088,622210,General Medical And Surgical Hospitals,http://tnmap.state.tn.us/portal/metadata.asp,2012-06-11T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.crmchealth.org,64611,Not Available,47,Government - Local,0,217,Not Available,Y,2013-03-22T00:00:00.000Z
-81.598029017999977,41.421163967000041,3206,0002144125,Marymount Hospital,12300 Mccracken Road,Not Available,Garfield Heights,OH,44125,Not Available,(216) 581-0500,General Acute Care Hospital,Open,315,Cuyahoga,39035,US,41.4212,-81.598,622210,General Medical And Surgical Hospitals,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2012-07-23T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.marymount.org,360143,Not Available,39,Non-profit,0,315,Not Available,Y,2012-07-30T00:00:00.000Z
-76.570504970999934,40.805866681000055,3207,0012917866,Shamokin Area Community Hospital,4200 Hospital Road,Not Available,Coal Township,PA,17866,Not Available,(570) 644-4200,General Acute Care Hospital,Open,55,Northumberland,42097,US,40.8059,-76.5705,622210,General Medical And Surgical Hospitals,PA Dept. of Health,2012-10-29T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.geisinger.org/locations/gsach/,196500,Not Available,42,Non-profit,0,55,Not Available,Y,2013-03-11T00:00:00.000Z
-86.425031375999936,35.860579123000036,3208,0006137130,Saint Thomas Rutherford Hospital,1700 Medical Center Parkway,Not Available,Murfreesboro,TN,37130,Not Available,(615) 849-4100,General Acute Care Hospital,Open,286,Rutherford,47149,US,35.8606,-86.425,622210,General Medical And Surgical Hospitals,http://tnmap.state.tn.us/portal/metadata.asp,2012-06-11T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,https://www.sths.com/rutherford/Pages/default.aspx,7962,Not Available,47,Non-profit,0,286,Not Available,Y,2013-03-22T00:00:00.000Z
-81.796605577999969,41.484190705000053,3209,0003544107,Lakewood Hospital,14519 Detroit Avenue,Not Available,Lakewood,OH,44107,Not Available,(216) 521-4200,General Acute Care Hospital,Open,250,Cuyahoga,39035,US,41.4842,-81.7966,622210,General Medical And Surgical Hospitals,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2012-07-23T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.lakewoodhospital.org,360212,Not Available,39,Non-profit,0,250,Not Available,Not Available,2012-07-30T00:00:00.000Z
-76.778025,40.861931001000066,3210,0016517801,Sunbury Community Hospital,350 North 11Th Street,Not Available,Sunbury,PA,17801,Not Available,(717) 286-3333,General Acute Care Hospital,Open,118,Northumberland,42097,US,40.8619,-76.778,622210,General Medical And Surgical Hospitals,PA Dept. of Health,2012-10-29T00:00:00.000Z,Imagery,2014-01-13T00:00:00.000Z,http://www.sunburyhospital.com,450300,Not Available,42,Proprietary,0,118,Not Available,Y,2013-03-11T00:00:00.000Z
-86.382295382999985,35.84879592600003,3211,0010637130,Middle Tennessee Medical Center,400 N. Highland Avenue,Not Available,Murfreesboro,TN,37130,Not Available,(615) 386-4995,General Acute Care Hospital,Open,0,Rutherford,47149,US,35.8488,-86.3823,622210,General Medical And Surgical Hospitals,http://tnmap.state.tn.us/portal/metadata.asp,2012-06-11T00:00:00.000Z,Imagery,2013-09-16T00:00:00.000Z,https://www.sths.com/midtown/Pages/default.aspx,7962,Not Available,47,Not Available,0,0,Not Available,Not Available,2013-03-22T00:00:00.000Z
-75.412530703999948,40.155711936000046,3212,0005219408,Eagleville Hospital,100 Eagleville Road,Not Available,Eagleville,PA,19408,Not Available,(610) 539-6000,Rehabilitation Hospital,Open,308,Montgomery,42091,US,40.1557,-75.4125,622310,"Rehabilitation Hospitals (Except Alcoholism, Drug Addiction)",PA Dept. of Health,2012-10-29T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.eaglevillehospital.org,051000,Not Available,42,Non-profit,0,308,Not Available,N,2013-03-11T00:00:00.000Z
-86.565202154999952,35.975034258000044,3213,0010737167,Stonecrest Medical Center,200 Stonecrest Boulevard,Not Available,Smyrna,TN,37167,Not Available,(615) 768-2000,General Acute Care Hospital,Open,101,Rutherford,47149,US,35.975,-86.5652,622210,General Medical And Surgical Hospitals,http://tnmap.state.tn.us/portal/metadata.asp,2012-06-11T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.stonecrestmedical.com,662440,Not Available,47,Proprietary,0,101,Not Available,Y,2013-03-22T00:00:00.000Z
-75.082322605999934,40.109583072000078,3214,0007519046,Holy Redeemer Hospital & Medical Center,1648 Huntingdon Pike,Not Available,Meadowbrook,PA,19046,Not Available,(215) 947-3000,General Acute Care Hospital,Open,242,Montgomery,42091,US,40.1096,-75.0823,622210,General Medical And Surgical Hospitals,PA Dept. of Health,2012-10-29T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.holyredeemer.com,083900,Not Available,42,Non-profit,0,242,Not Available,Y,2013-03-11T00:00:00.000Z
-81.099114855999957,34.372650493000037,3215,0010129180,Fairfield Memorial Hospital,102 Us Hwy 321 Byp N,Not Available,Winnsboro,SC,29180,Not Available,(803) 635-0233,General Acute Care Hospital,Open,25,Fairfield,45039,US,34.3727,-81.0991,622210,General Medical And Surgical Hospitals,"Division of Public Health Informatics, PHSIS, DHEC",2012-07-03T00:00:00.000Z,Imagery with Other,2013-10-03T00:00:00.000Z,http://www.fairfieldmemorial.com,38783584,Not Available,45,Government - Local,0,25,Not Available,Not Available,2013-03-08T00:00:00.000Z
-75.189460589999953,40.188127959000035,3216,0007619002,Horsham Clinic,722 East Butler Pike,Not Available,Ambler,PA,19002,Not Available,(215) 643-7800,Psychiatric Hospital,Open,172,Montgomery,42091,US,40.1881,-75.1895,622210,"Hospitals, Psychiatric (Except Convalescent)",PA Dept. of Health,2012-10-29T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.horshamclinic.com,084600,Not Available,42,Proprietary,0,172,Not Available,N,2013-03-11T00:00:00.000Z
-81.929706971999963,33.779000253000049,3217,0009129824,Edgefield County Hospital,300 Ridge Medical Plaza Rd,Not Available,Edgefield,SC,29824,Not Available,(803) 637-3174,General Acute Care Hospital,Open,25,Edgefield,45037,US,33.779,-81.9297,622210,General Medical And Surgical Hospitals,"Division of Public Health Informatics, PHSIS, DHEC",2012-07-03T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.myech.org,38781954,Not Available,45,Government - Local,0,25,Not Available,Y,2013-03-08T00:00:00.000Z
-80.157607093999957,32.965877878000065,3218,0004029485,Summerville Medical Center,295 Midland Pkwy,Not Available,Summerville,SC,29485,Not Available,(843) 832-5000,General Acute Care Hospital,Open,94,Dorchester,45035,US,32.9659,-80.1576,622210,General Medical And Surgical Hospitals,"Division of Public Health Informatics, PHSIS, DHEC",2012-07-03T00:00:00.000Z,Imagery with Other,2013-10-04T00:00:00.000Z,http://tridenthealthsystem.com/about/summerville-medical-center/,38784681,Not Available,45,Proprietary,0,94,Not Available,Not Available,2013-03-08T00:00:00.000Z
-75.260865000999956,39.988434001000023,3219,0008619096,Main Line Health Lankenau Medical Center,100 Lancaster Avenue,Not Available,Wynnewood,PA,19096,Not Available,(610) 645-2000,General Acute Care Hospital,Open,331,Montgomery,42091,US,39.9884,-75.2609,622210,General Medical And Surgical Hospitals,PA Dept. of Health,2012-10-29T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.mainlinehealth.org/Lankenau,120400,Not Available,42,Non-profit,0,331,Not Available,Y,2013-03-11T00:00:00.000Z
-80.290731362999963,33.085339464000072,3220,0005529472,Lieber Correctional Institution Infirmary,136 Wilborn Ave,Not Available,Ridgeville,SC,29472,Not Available,(803) 896-3702,General Acute Care Hospital,Open,10,Dorchester,45035,US,33.0853,-80.2907,622210,General Medical And Surgical Hospitals,"Division of Public Health Informatics, PHSIS, DHEC",2012-07-03T00:00:00.000Z,Imagery,2013-10-04T00:00:00.000Z,http://www.doc.sc.gov/institutions/lieber.jsp,38785200,Not Available,45,Government - State,0,10,Not Available,Not Available,2013-03-08T00:00:00.000Z
-75.355873,40.135967,3221,0010219403,Montgomery County Emergency Service,50 Beech Drive,Not Available,Norristown,PA,19403,Not Available,(610) 279-6100,Psychiatric Hospital,Open,73,Montgomery,42091,US,40.136,-75.3559,622210,"Hospitals, Psychiatric (Except Convalescent)",PA Dept. of Health,2012-10-29T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.mces.org,137400,Not Available,42,Non-profit,0,73,Not Available,N,2013-03-11T00:00:00.000Z
-79.365532436999956,34.421710591000085,3222,0001229536,Mcleod Medical Center-Dillon,301 E Jackson St,Not Available,Dillon,SC,29536,Not Available,(843) 774-4111,General Acute Care Hospital,Open,79,Dillon,45033,US,34.4217,-79.3655,622210,General Medical And Surgical Hospitals,"Division of Public Health Informatics, PHSIS, DHEC",2012-07-03T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.mcleodhealth.org/mcleod-dillon/mcleod-health-dillon-has-a-strong-history-in-the-dillon-community.html,38785134,Not Available,45,Non-profit,0,79,Not Available,Not Available,2013-03-08T00:00:00.000Z
-75.348868998999933,40.13253300100007,3223,0010319401,Norristown State Hospital,1001 Sterigere Street,Not Available,Norristown,PA,19401,Not Available,(610) 313-1000,Psychiatric Hospital,Open,394,Montgomery,42091,US,40.1325,-75.3489,622210,"Hospitals, Psychiatric (Except Convalescent)",PA Dept. of Health,2012-10-29T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.dpw.state.pa.us/foradults/statehospitals/norristownstatehospital/index.htm,140800,Not Available,42,Government - State,0,394,Not Available,N,2013-03-11T00:00:00.000Z
-79.839802953999936,34.313330501000046,3224,0000329532,Mcleod Medical Center-Darlington,701 Cashua Ferry Rd,Not Available,Darlington,SC,29532,Not Available,(843) 777-1100,General Acute Care Hospital,Open,49,Darlington,45031,US,34.3133,-79.8398,622210,General Medical And Surgical Hospitals,"Division of Public Health Informatics, PHSIS, DHEC",2012-07-03T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.mcleodhealth.org/mcleod-darlington/the-choice-for-medical-excellence.html,38784053,Not Available,45,Non-profit,0,49,Not Available,Not Available,2013-03-08T00:00:00.000Z
-75.215693076999969,40.134718013000054,3225,0010619034,Brooke Glen Behavioral Hospital,7170 Lafayette Avenue,Not Available,Fort Washington,PA,19034,Not Available,(215) 641-5300,Psychiatric Hospital,Open,146,Montgomery,42091,US,40.1347,-75.2157,622210,"Hospitals, Psychiatric (Except Convalescent)",PA Dept. of Health,2012-10-29T00:00:00.000Z,Geocode,2014-02-10T00:00:00.000Z,http://www.brookeglenhospital.com,141600,Not Available,42,Proprietary,0,146,Not Available,N,2013-03-11T00:00:00.000Z
-80.10412002399994,34.349818864000042,3226,0005429550,Carolina Pines Regional Medical Center,1304 W Bobo Newsom Hwy,Not Available,Hartsville,SC,29550,Not Available,(843) 339-2100,General Acute Care Hospital,Open,116,Darlington,45031,US,34.3498,-80.1041,622210,General Medical And Surgical Hospitals,"Division of Public Health Informatics, PHSIS, DHEC",2012-07-03T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.cprmc.com,39555498,Not Available,45,Proprietary,0,116,III,Y,2013-03-08T00:00:00.000Z
-75.612217000999976,40.242617001000042,3227,0011219464,Pottstown Memorial Medical Center,1600 East High Street,Not Available,Pottstown,PA,19464,Not Available,(610) 327-7000,General Acute Care Hospital,Open,224,Montgomery,42091,US,40.2426,-75.6122,622210,General Medical And Surgical Hospitals,PA Dept. of Health,2012-10-29T00:00:00.000Z,Imagery,2014-01-13T00:00:00.000Z,http://www.pottstownmemorial.com,163200,Not Available,42,Proprietary,0,224,Not Available,Y,2013-03-11T00:00:00.000Z
-86.09013143,35.175886671000058,3228,0012537398,Southern Tennessee Medical Center,185 Hospital Road,Not Available,Winchester,TN,37398,Not Available,(931) 967-8200,General Acute Care Hospital,Open,153,Franklin,47051,US,35.1759,-86.0901,622210,General Medical And Surgical Hospitals,http://tnmap.state.tn.us/portal/metadata.asp,2012-06-11T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.southerntennessee.com,251377,Not Available,47,Proprietary,0,153,Not Available,Y,2013-03-22T00:00:00.000Z
-75.315902248999976,40.139839928000072,3229,0013319401,Mercy Suburban Hospital,2701 Dekalb Pike,Not Available,Norristown,PA,19401,Not Available,(610) 278-2000,General Acute Care Hospital,Open,126,Montgomery,42091,US,40.1398,-75.3159,622210,General Medical And Surgical Hospitals,PA Dept. of Health,2012-10-29T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.mercyhealth.org,197200,Not Available,42,Non-profit,0,126,Not Available,Y,2013-03-11T00:00:00.000Z
-85.913861390999955,35.208063352000053,3230,0012637375,Emerald-Hodgson Hospital,1260 University Avenue,Not Available,Sewanee,TN,37375,Not Available,(931) 598-5691,General Acute Care Hospital,Open,152,Franklin,47051,US,35.2081,-85.9139,622210,General Medical And Surgical Hospitals,http://tnmap.state.tn.us/portal/metadata.asp,2012-06-11T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.lifepointhospitals.com/serving-communities/community/emerald-hodgson-hospital/,247829,Not Available,47,Proprietary,0,152,Not Available,Y,2013-03-22T00:00:00.000Z
-75.367545809999967,40.158661649000067,3231,0014819403,Valley Forge Medical Center & Hospital,1033 West Germantown Pike,Not Available,Norristown,PA,19403,Not Available,(610) 539-8500,Rehabilitation Hospital,Open,86,Montgomery,42091,US,40.1587,-75.3675,622310,"Rehabilitation Hospitals (Except Alcoholism, Drug Addiction)",PA Dept. of Health,2012-10-29T00:00:00.000Z,Imagery,2014-01-13T00:00:00.000Z,http://www.vfmc.net,220200,Not Available,42,Proprietary,0,86,Not Available,N,2013-03-11T00:00:00.000Z
-88.938945629999978,35.963157549000073,3232,0004438382,Gibson General Hospital,200 Hospital Drive,Not Available,Trenton,TN,38382,Not Available,(731) 855-7900,General Acute Care Hospital,Open,32,Gibson,47053,US,35.9632,-88.9389,622210,General Medical And Surgical Hospitals,http://tnmap.state.tn.us/portal/metadata.asp,2012-06-11T00:00:00.000Z,Imagery,2013-09-16T00:00:00.000Z,http://www.wth.net,1021380,Not Available,47,Government - District/Authority,0,32,Not Available,Not Available,2013-03-22T00:00:00.000Z
-75.553404998999952,40.216070001000048,3233,0015919468,Physicians Care Surgical Hospital,454 Enterprise Drive,Not Available,Royersford,PA,19468,Not Available,(610) 495-3330,General Acute Care Hospital,Open,12,Montgomery,42091,US,40.2161,-75.5534,622210,General Medical And Surgical Hospitals,PA Dept. of Health,2012-10-29T00:00:00.000Z,Geocode,2014-01-13T00:00:00.000Z,http://www.phycarehospital.com,226300,Not Available,42,Proprietary,0,12,Not Available,N,2013-03-11T00:00:00.000Z
-88.895251333999965,35.815846841000052,3234,0004538343,Humboldt General Hospital,3525 Chere Carol Road,Not Available,Humboldt,TN,38343,Not Available,(731) 784-2321,General Acute Care Hospital,Open,30,Gibson,47053,US,35.8158,-88.8952,622210,General Medical And Surgical Hospitals,http://tnmap.state.tn.us/portal/metadata.asp,2012-06-11T00:00:00.000Z,Imagery with Other,2013-09-16T00:00:00.000Z,http://www.wth.net,1013645,Not Available,47,Government - District/Authority,0,30,Not Available,Not Available,2013-03-22T00:00:00.000Z
-75.120998972999985,40.118894947000051,3235,0017519001,Abington Memorial Hospital,1200 Old York Road,Not Available,Abington,PA,19001,Not Available,(215) 576-2000,General Acute Care Hospital,Open,665,Montgomery,42091,US,40.1189,-75.121,622210,General Medical And Surgical Hospitals,PA Dept. of Health,2012-10-29T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.amh.org,270500,Not Available,42,Non-profit,0,665,II,Y,2013-03-11T00:00:00.000Z
